I:\InterSystems\HealthShare\mgr\logs\pButtons\20170103_000100_24hours_30sec_7.log,MGSTATv2.9a,wdcycle=40^10^80^4,globalbuffers=24000MB:0^0^24000^0^0^0,routinebuffers=1021MB:0^127^0^383^0^511,numberofcpus=8:x86^2^8,productversion=Cache for Windows (x86-64) 2015.2 (Build 664_3_16515U) Thu Jul 14 2016 13:11:41 EDT
Date,       Time    ,  Glorefs, RemGrefs, GRratio,  PhyRds, Rdratio, Gloupds, RemGupds, Rourefs, RemRrefs,  RouLaS, RemRLaS,  PhyWrs,   WDQsz,  WDtmpq, WDphase,  WIJwri,  RouCMs, Jrnwrts,  ActECP,  Addblk, PrgBufL, PrgSrvR,  BytSnt,  BytRcd,  WDpass,  IJUcnt, IJULock
01/03/2017, 10:08:01,   413726,        0,       0,       6, 18795.5,    5476,        0,   47498,        0,     174,       0,       0,    1195,       0,       0,       0,      48,       0,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:08:11,   333166,        0,       0,       7,14017.71,   11878,        0,   38593,        0,      44,       0,       0,    1752,       0,       0,       0,      37,       1,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:08:21,   494487,        0,       0,       2, 61828.5,    7177,        0,   38025,        0,      17,       0,       0,    1990,       0,       0,       0,      44,       0,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:08:31,   497135,        0,       0,       6,25323.83,   14805,        0,   45340,        0,      18,       0,       0,    2151,       0,       0,       0,      65,       0,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:08:41,   368223,        0,       0,      12,   17752,   15278,        0,   52229,        0,      31,       0,       0,    2409,       0,       0,       0,      41,       1,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:08:51,   616765,        0,       0,       1,  196093,    9482,        0,   47032,        0,      22,       0,       0,    2480,       0,       0,       0,      14,       0,       0,       0,       0,       0,       0,       0,    1884,       0,       0
01/03/2017, 10:09:01,   106342,        0,       0,       1,   72222,    5066,        0,   23181,        0,      11,       0,     257,     301,       0,       0,       8,      30,       0,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:09:11,   428946,        0,       0,      16, 8487.19,    7327,        0,   37070,        0,      24,       0,       0,     754,       0,       0,       0,      43,       0,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:09:21,   423805,        0,       0,       7,   20487,   15655,        0,   45594,        0,      80,       0,       0,    1371,       0,       0,       0,      47,       1,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:09:31,   478343,        0,       0,      11,10329.73,    9202,        0,   43022,        0,      20,       0,       0,    1566,       0,       0,       0,      39,       0,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:09:41,   411034,        0,       0,      19, 5464.05,    7235,        0,   43437,        0,      18,       0,       0,    1809,       0,       0,       0,      53,       1,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:09:51,   301430,        0,       0,      21, 5192.86,   10663,        0,   51236,        0,      22,       0,       0,    2326,       0,       0,       0,      32,       1,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:10:01,   436926,        0,       0,      40, 4390.98,   18498,        0,   48913,        0,      24,       0,       0,    3661,       0,       0,       0,      45,       7,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:10:11,   263687,        0,       0,       6, 20331.5,    7842,        0,   38911,        0,      26,       0,       0,    3826,       0,       0,       0,      28,       4,       0,       0,       0,       0,       0,       0,    1885,       0,       0
01/03/2017, 10:10:21,   435939,        0,       0,       2,   65211,    7566,        0,   51436,        0,     104,       0,     395,     583,       0,       0,      13,      32,       0,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:10:31,   324048,        0,       0,       8,14956.25,    9903,        0,   38387,        0,      19,       0,       0,    1108,       0,       0,       0,      38,       0,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:10:41,   413895,        0,       0,       8,11663.25,    7770,        0,   44732,        0,     113,       0,       0,    1541,       0,       0,       0,      43,       0,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:10:51,   380570,        0,       0,      13, 9308.15,    7527,        0,   47201,        0,      24,       0,       0,    1887,       0,       0,       0,      31,       1,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:11:01,   236334,        0,       0,      11, 6619.18,    5482,        0,   28277,        0,      98,       0,       0,    2167,       0,       0,       0,      24,       0,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:11:11,   165721,        0,       0,       9,10538.22,    3925,        0,   31164,        0,      28,       0,       0,    2398,       0,       0,       0,      36,       1,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:11:21,   383829,        0,       0,       3,46873.33,    2981,        0,   29574,        0,      15,       0,       0,    2457,       0,       0,       0,      12,       0,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:11:31,   121109,        0,       0,       5,  8243.2,    2790,        0,   21799,        0,      15,       0,       0,    2497,       0,       0,       0,      10,       0,       0,       0,       0,       0,       0,       0,    1886,       0,       0
01/03/2017, 10:11:41,   296702,        0,       0,       2,   33910,    3155,        0,   29265,        0,      22,       0,     259,     300,       0,       0,       8,      19,       0,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:11:51,   529416,        0,       0,       7,16768.14,    7379,        0,   45648,        0,      26,       0,       0,     610,       0,       0,       0,      25,       1,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:12:01,   552222,        0,       0,       2, 48654.5,    8455,        0,   42508,        0,      34,       0,       0,    1423,       0,       0,       0,      47,       1,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:12:11,   241897,        0,       0,       1,   93764,    7032,        0,   38323,        0,      15,       0,       0,    1603,       0,       0,       0,      28,       0,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:12:21,   319510,        0,       0,       3,68270.67,   17153,        0,   38875,        0,      81,       0,       0,    2526,       0,       0,       0,      25,       3,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:12:31,   342429,        0,       0,       2, 72043.5,    9081,        0,   37703,        0,      41,       0,       0,    2646,       0,       0,       0,      19,       5,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:12:41,   418393,        0,       0,      12,16651.33,    9285,        0,   42148,        0,      51,       0,       0,    2998,       0,       0,       0,      28,       0,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:12:51,   568576,        0,       0,      22,16307.77,   16315,        0,   52865,        0,      52,       0,       0,    3388,       0,       0,       0,      57,       1,       0,       0,       0,       0,       0,       0,    1887,       0,       0
01/03/2017, 10:13:01,   218989,        0,       0,      22, 4789.68,    7324,        0,   48012,        0,     358,       0,     350,     621,       0,       0,      11,      28,       1,       0,       0,       0,       0,       0,       0,    1888,       0,       0
01/03/2017, 10:13:11,   147076,        0,       0,       6,10575.33,    2238,        0,   22980,        0,     356,       0,       0,    1003,       0,       0,       0,      23,       0,       0,       0,       0,       0,       0,       0,    1888,       0,       0
01/03/2017, 10:13:21,   153154,        0,       0,       3,   27883,    4336,        0,   30872,        0,      49,       0,       0,    1404,       0,       0,       0,      33,       1,       0,       0,       0,       0,       0,       0,    1888,       0,       0
01/03/2017, 10:13:31,   324767,        0,       0,       6, 16702.5,    5485,        0,   33978,        0,      88,       0,       0,    1660,       0,       0,       0,      40,       1,       0,       0,       0,       0,       0,       0,    1888,       0,       0
01/03/2017, 10:13:41,   399426,        0,       0,       2,   37116,    5872,        0,   39245,        0,      31,       0,       0,    1854,       0,       0,       0,      20,       1,       0,       0,       0,       0,       0,       0,    1888,       0,       0
